date,O,H,L,C,IBH,IBL,vol,u_var,d_var,first,last,PnL
2018-01-04,6615.0,6616.75,6586.5,6598.25,6616.75,6607.75,0.005480056955941287,1595.29375,313.70000000000056,179585,179900,2.387659808393437
2018-01-09,6701.25,6707.25,6667.25,6698.25,6705.75,6699.5,0.00559878768909969,673.9562500000002,227.8562500000007,183641,183956,10.369417044803413
2018-01-11,6690.25,6713.0,6672.25,6703.25,6692.0,6683.5,0.005849881958840699,117.26875000000032,156.60625000000064,186357,186672,7.334910120067434
2018-01-12,6739.25,6771.5,6703.25,6763.25,6739.25,6704.0,0.006037782766232103,141.15625000000026,210.36250000000055,187714,188029,-5.926187956814829
2018-01-16,6815.0,6845.75,6729.25,6745.0,6815.5,6805.75,0.0059521029360545,104.37500000000028,975.5125000000003,190206,190521,58.271688677816655
2018-01-17,6782.25,6826.5,6751.5,6823.75,6795.5,6780.0,0.0061353992812334945,191.67500000000013,961.1437500000003,191571,191886,-0.8381134507935712
2018-01-22,6849.0,6904.0,6834.25,6894.0,6850.0,6836.25,0.00581328043290037,150.5624999999998,921.7375000000004,195659,195974,-17.931214632841147
2018-01-26,6965.0,7004.5,6949.25,6999.75,6970.0,6957.0,0.006197431045976249,297.6999999999999,1452.9187500000003,201106,201421,5.544084199962526
2018-02-08,6611.5,6618.5,6387.5,6421.0,6618.5,6592.5,0.011555946443687898,7911.918749999999,6219.668749999999,213387,213702,-74.52221443369672
2018-02-20,6743.25,6843.75,6739.75,6790.25,6753.25,6739.75,0.014315878250726896,1416.593750000001,2429.968750000002,224062,224377,10.945581680775831
2018-03-02,6677.25,6787.75,6646.0,6764.0,6698.25,6664.5,0.015635582264269032,1183.6062500000007,3840.7312500000025,234980,235295,12.390337500819896
2018-03-05,6801.5,6897.25,6753.25,6896.0,6808.25,6773.75,0.015126552355677248,1543.7312500000003,2888.643750000002,236344,236659,19.56842647139547
2018-03-13,7217.0,7240.0,7115.25,7121.0,7217.0,7217.0,0.01150085742456349,1902.5437500000007,1536.9500000000048,243588,243611,-26.337794832941654
2018-03-14,7137.25,7140.0,7080.75,7099.75,7140.0,7137.25,0.011255505488315703,2303.018750000001,1574.0750000000044,243626,243645,6.792727793229915
2018-03-15,7100.0,7131.5,7070.0,7082.5,7106.75,7100.0,0.010799366292629703,2137.856250000001,1571.2375000000043,243662,243685,10.457862817826935
2018-03-21,6924.0,6984.0,6877.75,6896.0,6930.0,6919.0,0.012633764914019558,580.3250000000025,2045.8937500000031,244023,244086,6.38986248508445
2018-04-04,6390.0,6531.0,6365.75,6487.25,6397.0,6365.75,0.015559709416925487,3046.8250000000007,4031.64375,246301,246441,8.941422523041183
2018-04-06,6560.5,6625.0,6497.0,6497.0,6577.75,6549.0,0.01649191508893184,2730.4250000000006,3447.2062500000006,246813,246926,49.55584550873891
2018-04-26,6624.0,6685.75,6606.0,6685.0,6629.0,6623.5,0.015684898975348506,954.5437500000016,6362.387500000001,250210,250335,2.5708927445029985
2018-05-16,6920.5,6975.0,6913.5,6969.0,6920.5,6915.5,0.011747804206139054,696.1750000000022,1230.7625000000007,252669,252767,7.617116603080831
2018-05-17,6940.5,6985.5,6916.25,6916.25,6940.5,6933.25,0.011884108625958246,602.1250000000023,1245.6687500000007,252842,252915,31.308807399881516
2018-05-24,6980.5,6987.25,6910.5,6979.25,6984.0,6968.0,0.009229587067190778,787.1562500000025,551.8312500000006,253885,254013,37.008111196469144
2018-05-31,7017.0,7049.5,6983.5,7000.25,7020.5,7015.0,0.008704314243936586,135.08125000000263,90.85625000000068,255151,255305,20.421592062055424
2018-06-06,7214.0,7215.5,7166.25,7196.5,7214.0,7208.75,0.008143927944400418,954.4500000000023,243.2062500000007,257081,257383,14.58679303929057
2018-06-08,7126.75,7177.75,7123.75,7169.25,7140.25,7123.75,0.007947343604398189,515.8875000000027,1477.6687500000007,259467,259782,-1.50025655414629
2018-06-11,7176.25,7214.75,7161.75,7205.5,7178.5,7161.75,0.007889596778936732,503.1750000000027,1434.5312500000007,260820,261135,4.259961385344468
2018-06-12,7187.75,7242.5,7187.0,7241.0,7195.75,7187.0,0.007884231658620285,704.9812500000024,1705.7312500000007,262181,262496,-3.2443418944421865
2018-06-13,7245.75,7290.0,7238.75,7274.75,7247.25,7241.25,0.006466197999399901,478.4062500000021,1736.2937500000007,263541,263856,-9.521755663419754
2018-06-15,7288.75,7308.75,7245.0,7272.25,7308.75,7284.75,0.005864287137256623,686.9562500000018,325.6687500000008,266267,266582,5.632762052553971
2018-07-06,7110.75,7223.25,7104.75,7218.25,7117.25,7104.75,0.010505642619725352,1992.325000000002,2655.231250000001,286280,286595,-24.02797383702091
2018-07-23,7333.25,7382.0,7311.5,7376.25,7349.5,7332.5,0.007116137934526379,1532.9500000000028,21.593750000002544,301253,301568,3.2032072564270493
2018-07-24,7437.5,7489.75,7386.75,7405.5,7463.25,7437.0,0.00675848481303761,259.45000000000306,181.42500000000214,302618,302933,-10.303058247178342
2018-07-31,7219.75,7284.25,7189.25,7262.5,7229.5,7218.25,0.007753263823373825,459.2375000000029,5380.950000000001,309435,309750,8.174173412854088
2018-08-02,7224.75,7382.5,7214.25,7378.0,7228.5,7214.25,0.008203403441502558,3112.0437500000025,5550.750000000001,312161,312476,-36.98336485201162
2018-08-03,7407.25,7415.0,7362.25,7395.5,7415.0,7390.0,0.007534975421210185,3374.0750000000025,1893.4875000000027,313526,313841,5.0233761127251455
2018-08-14,7450.0,7464.75,7397.0,7459.5,7450.25,7440.75,0.007557849133254195,673.6750000000029,428.2062500000035,323047,323362,23.31438529611023
2018-08-21,7402.0,7452.25,7398.25,7436.75,7407.5,7400.75,0.008754589822545282,397.4062500000033,1010.0750000000021,329857,330172,9.689013199274996
2018-09-04,7644.25,7650.0,7586.75,7620.5,7644.25,7628.5,0.007053294349046108,658.4687500000027,469.7375000000037,343257,343572,-23.38972889714023
2018-09-07,7445.5,7494.75,7393.0,7439.0,7447.75,7437.75,0.00760089064276824,307.8250000000027,2079.731250000001,347344,347659,34.656647379394144
2018-09-14,7621.25,7623.5,7544.25,7574.25,7623.5,7614.25,0.007187057867053279,1786.1125000000025,1395.5437500000025,354068,354383,-3.629376482555017
2018-10-09,7351.0,7455.75,7337.0,7392.75,7358.5,7337.0,0.009574570201338993,1486.918750000003,5700.98125,377237,377552,43.43613619782718
2018-10-11,6979.25,7138.0,6954.0,7064.25,7011.25,6954.0,0.010946780374860226,4452.250000000003,6468.08125,379967,380282,-34.51488313156642
2018-10-17,7324.5,7335.0,7221.5,7294.75,7328.75,7310.25,0.011900041382907178,4730.581250000003,2293.768750000004,385427,385742,60.42795977110791
2018-10-31,6917.0,7039.25,6909.5,7021.75,6934.25,6909.5,0.016631782374399277,4905.262500000002,8859.362500000003,399136,399451,16.00681043961731
2018-11-06,6922.75,7034.75,6922.5,6955.5,6942.0,6922.5,0.015625527375107865,2724.4687500000023,4554.2312500000035,404596,404911,64.81414282649712
2018-11-07,7086.0,7192.75,7056.5,7176.75,7089.25,7056.5,0.0167224360056305,2348.206250000002,4010.8312500000034,405961,406276,3.657342388827601
2018-12-03,7098.75,7107.75,7015.25,7045.0,7102.0,7083.0,0.017025029270566077,2438.918750000001,674.3000000000048,430093,430408,10.849943049156991
2018-12-06,6695.0,6804.25,6633.5,6778.25,6696.25,6653.5,0.016471324776798305,1889.2375000000013,5862.981250000003,433753,434068,16.556131699235266
2018-12-19,6521.5,6610.0,6373.75,6397.5,6523.25,6505.5,0.015465509022739988,552.7312500000011,1114.1125000000006,446034,446349,7.063443791395002
2019-02-06,7018.5,7038.75,6972.25,6999.5,7029.25,7016.75,0.011554829418518379,688.7812499999998,341.95000000001284,490644,490959,2.930269609327752
2019-03-22,7496.0,7513.25,7371.75,7413.25,7506.5,7488.25,0.009231553436367375,3139.04375,2291.5625000000105,533889,534204,11.977569434242014
2019-03-27,7377.0,7404.75,7276.0,7328.5,7390.0,7374.25,0.009569908113151532,3288.8875,2160.450000000007,537983,538298,6.126277751758607
2019-04-18,7685.75,7723.0,7665.0,7706.0,7697.75,7683.0,0.006392457512947406,137.48124999999993,276.45000000001187,559746,560061,9.169028136096586
2019-04-22,7688.75,7726.5,7669.75,7724.25,7690.25,7671.75,0.005145363186612142,159.98124999999993,275.26875000001235,561111,561426,2.5368534181193354
2019-04-24,7837.25,7847.0,7807.0,7817.25,7847.0,7834.0,0.004804848913877891,1210.675,125.73750000001321,563839,564154,4.766018885792619
2019-04-25,7866.5,7879.5,7792.0,7843.75,7879.5,7864.5,0.004481023950489176,1367.425,752.4562500000118,565204,565519,-12.737886248949508
2019-04-26,7806.25,7840.5,7755.5,7807.75,7817.5,7795.5,0.004798625916064946,1373.2,806.4562500000109,566569,566884,4.769097590584806
2019-05-03,7775.0,7863.75,7763.5,7856.75,7788.0,7774.25,0.006799298312655286,1074.7687499999997,1406.8000000000104,573390,573705,4.905259071333603
2019-05-08,7621.25,7692.0,7600.0,7665.25,7634.0,7612.25,0.008640195108274134,1312.706249999999,3249.8625000000075,577485,577800,10.056412070045099
2019-05-14,7394.75,7459.5,7345.75,7453.5,7394.75,7376.5,0.011278162427384553,728.9812499999995,3179.456250000003,582945,583260,1.889699658570862
2019-05-16,7558.0,7641.0,7511.75,7598.25,7559.25,7530.0,0.011659136547392557,2067.1687499999994,2742.325000000003,585674,585989,32.48609794605136
2019-06-04,7020.0,7158.25,7017.25,7155.0,7049.0,7017.25,0.013699854165369167,2309.5812500000006,3031.268750000008,603188,603503,-45.4703100401357
2019-06-11,7559.75,7600.75,7492.75,7524.5,7574.75,7557.75,0.013810335831287634,3908.6437499999997,891.1750000000083,610013,610328,-7.325273393608768
2019-06-17,7492.5,7550.75,7487.5,7541.5,7504.25,7490.75,0.012717011611726182,178.03125000000253,642.9687500000107,615466,615781,4.692413216241221
2019-07-03,7862.5,7892.75,7835.0,7887.5,7862.5,7853.25,0.009348508646297953,47.51875000000376,510.01250000001085,631836,632120,4.217148908197487
2019-07-11,7947.75,7957.75,7903.0,7911.5,7956.0,7941.75,0.008058258483314339,2713.731250000002,873.6687500000096,639580,639895,-8.81514307524958
2019-07-16,7992.25,7998.75,7924.0,7937.0,7998.75,7987.75,0.006985974190976034,2299.606250000003,718.4562500000105,643670,643985,-21.762405618013872
2019-07-18,7874.5,7905.25,7845.25,7874.0,7879.5,7870.5,0.0069286714127174765,102.73125000000542,509.0750000000102,646397,646712,6.61627722605499
2019-07-22,7875.5,7919.75,7863.0,7917.25,7888.5,7863.0,0.00697532206962171,259.7062500000042,450.26250000000925,649127,649442,6.825845787143862
2019-07-24,7951.25,7995.0,7938.75,7990.0,7958.0,7947.25,0.006209868676805311,207.62500000000304,322.4187500000104,651857,652172,5.45075686664768
2019-07-30,7953.0,7977.75,7928.25,7975.25,7954.0,7937.5,0.0064348830624195025,161.8562500000042,950.0125000000086,657315,657630,5.739428928803136
2019-08-02,7762.25,7804.0,7650.25,7661.5,7765.5,7749.75,0.008849980600063772,2757.7062500000015,1250.643750000006,661410,661725,-42.97547505521925
2019-08-08,7584.25,7707.0,7570.5,7700.75,7596.0,7570.5,0.012612076120013672,2075.09375,4011.081250000003,666870,667185,-36.44851925302737
2019-08-14,7675.25,7677.25,7488.75,7531.5,7677.25,7609.75,0.014702804085449288,8900.799999999992,5410.2187500000055,672330,672645,34.38256822638459
2019-09-05,7811.75,7886.75,7801.25,7851.5,7818.75,7801.25,0.014591456070309245,872.9187499999987,1982.6687500000062,693941,694256,0.5026382852684037
2019-09-25,7709.25,7784.5,7663.0,7780.75,7729.75,7702.0,0.010130885386090449,1148.1437499999977,5244.343750000002,713046,713361,6.395061097580765
2019-09-30,7733.0,7781.5,7707.5,7774.75,7737.5,7721.0,0.00948260242290405,1034.8562499999996,3841.7937499999985,717141,717456,-10.668215450137723
2019-10-01,7793.25,7841.5,7691.0,7697.5,7797.25,7788.0,0.009768309454385608,974.2187499999982,1791.6687500000014,718506,718821,78.1604180285226
2019-10-03,7570.25,7654.5,7474.25,7647.5,7571.25,7543.0,0.009821331949626602,1044.2062499999975,1736.5812499999988,721236,721551,-9.431517423305195
2019-10-04,7633.5,7749.25,7629.0,7735.5,7646.25,7629.0,0.0101918709957969,1595.1874999999936,2800.531250000003,722601,722916,-13.299287540624391
2019-10-30,8064.75,8082.25,8020.5,8079.25,8075.25,8063.5,0.008860194451923839,1269.612499999996,364.437500000011,747221,747536,24.79729197498
2019-10-31,8099.25,8117.5,8046.0,8068.25,8116.75,8097.0,0.008554108803857707,1400.3562499999964,499.8000000000102,748585,748900,8.766192211682664
2019-11-08,8214.0,8247.25,8190.0,8234.5,8219.25,8208.25,0.006684332354782956,222.95000000000022,334.48750000001013,756770,757085,5.93521391118702
2019-11-11,8219.5,8252.0,8206.5,8247.75,8227.75,8218.75,0.006484509354058459,254.29999999999973,346.2687500000102,758135,758450,2.5914958960602235
2019-11-12,8258.25,8300.25,8243.0,8252.5,8259.5,8250.5,0.006024778956397996,209.28124999999847,358.4187500000111,759500,759815,18.820004003487156
2019-11-13,8244.25,8281.5,8236.75,8264.5,8252.0,8240.75,0.005736862312661978,14.281249999997371,47.53125000001283,760865,761180,5.938602418093069
2019-11-18,8313.25,8345.75,8279.25,8340.25,8318.5,8307.75,0.005259599028812283,98.96874999999837,137.40625000001234,764959,765274,-4.979259563509913
2019-11-20,8316.25,8348.0,8231.0,8275.75,8324.25,8306.0,0.005566229987742271,140.35624999999987,798.0187500000084,767688,768003,37.10304865720809
2019-11-25,8308.25,8371.75,8307.5,8364.75,8315.75,8307.5,0.005160970596048195,691.2062499999998,935.5812500000071,771781,772096,-5.465639204716354
2019-12-19,8615.5,8664.5,8609.0,8661.5,8620.5,8609.0,0.006518999604625246,240.98124999999817,516.7625000000127,795906,796221,-16.950224544239973
2019-12-24,8731.75,8734.75,8707.0,8729.5,8733.5,8727.75,0.006182288970712656,392.1374999999997,83.4562500000136,799995,800219,9.710556500344865
2020-01-02,8822.5,8864.0,8802.25,8862.5,8831.0,8815.25,0.005434935841344441,371.9249999999999,1234.3562500000082,806588,806903,-6.384495153180978
2020-01-03,8804.75,8861.75,8768.75,8840.75,8805.75,8768.75,0.005372419871368483,524.0124999999996,883.0937500000075,807953,808268,7.248999135508711
2020-01-07,8872.5,8888.0,8834.5,8871.0,8872.5,8852.25,0.004895838197968875,1049.1999999999962,69.78125000001019,810683,810998,2.9875178820020665
2020-01-09,8992.5,9022.25,8952.5,8998.25,9005.0,8991.5,0.004832114090295423,1013.356249999995,51.7937500000097,813413,813728,1.8747246270168034
2020-01-10,9043.25,9053.25,8987.75,9001.5,9053.25,9026.5,0.004882372381244032,1371.7312499999966,150.26875000000922,814778,815093,2.6376065973927325
2020-01-14,9079.5,9095.0,9035.0,9060.5,9090.75,9067.25,0.00505472687950325,648.0812499999981,187.54375000000908,817508,817823,4.2725531809046515
2020-01-17,9168.75,9186.0,9130.0,9159.25,9186.0,9167.25,0.004943060701697893,246.23749999999936,164.01875000001053,821603,821918,5.5759923779078235
2020-01-28,9031.5,9117.5,9001.0,9111.25,9038.5,9021.0,0.007530939484750573,876.7499999999981,3534.3937500000056,830925,831240,-24.90254190737869
2020-02-03,9069.25,9155.75,9035.75,9125.75,9069.5,9037.25,0.007677578206489437,1316.456249999995,4573.343750000004,836385,836700,-10.61096014919167
2020-02-04,9257.5,9353.75,9227.0,9348.5,9264.5,9243.25,0.00918394325590225,1500.9562499999947,4573.343750000004,837750,838065,-23.979217726724528
2020-02-10,9415.25,9493.75,9378.75,9492.25,9417.5,9379.0,0.009111902746595462,1397.8312499999959,1852.1687500000041,843210,843525,-0.9637588972491358
2020-02-26,8892.25,9037.5,8816.75,8863.25,8930.0,8874.0,0.013386856881183951,3301.2062499999965,8401.643749999988,859364,859679,26.15023057140752
2020-02-28,8315.75,8497.5,8126.25,8324.75,8334.25,8129.0,0.016222398393994825,5229.906249999989,8404.949999999988,862094,862409,-54.72063628476462
2020-03-02,8421.5,8736.25,8405.25,8611.5,8572.25,8405.25,0.0180326649580243,11359.543749999979,14571.824999999992,863459,863774,110.00518086434204
2020-03-05,8694.5,8867.75,8652.5,8683.5,8722.75,8672.0,0.018193355689749655,5835.549999999973,19140.206249999996,867554,867869,98.58717597631676
2020-03-12,7601.5,7813.0,7325.5,7385.25,7601.5,7601.5,0.02627762458673897,3953.918749999979,10094.143749999983,874087,874389,210.3540502267133
2020-04-17,8913.75,8917.0,8714.5,8736.75,8917.0,8886.25,0.03120587150206623,10974.64374999998,5724.66874999997,906505,906820,-50.97838725449037
2020-04-23,8641.75,8786.5,8612.25,8640.5,8659.75,8626.25,0.025729635990926206,4248.981249999981,14945.09374999997,911965,912280,79.18453797386974
2020-04-29,8784.5,8969.75,8773.25,8959.75,8823.75,8773.25,0.026168459892872788,6227.449999999982,9220.04374999997,917425,917740,-34.200116547832295
2020-05-04,8644.75,8782.75,8643.75,8746.0,8678.5,8643.75,0.02420673985231391,5846.956249999979,10872.64374999997,921520,921835,46.05818464792992
2020-05-12,9321.75,9345.5,9236.75,9292.25,9322.0,9307.25,0.016565885715668048,2267.981249999984,456.0624999999702,929710,930025,14.612637704653935
2020-05-15,9013.5,9104.75,8925.5,9079.75,9015.0,8931.75,0.018878710475396375,1820.8312499999831,6201.049999999972,933805,934120,26.686513652317444
2020-05-20,9390.75,9497.0,9385.75,9457.0,9411.0,9385.75,0.016197323928705952,1049.668749999981,2399.7312499999666,937900,938215,15.165930541027592
2020-05-28,9399.0,9565.5,9320.5,9541.25,9410.0,9338.75,0.016566001149906962,4586.331249999985,13495.156249999969,945864,946179,7.933615053928406
2020-06-04,9666.0,9742.5,9623.0,9663.75,9684.75,9657.75,0.014752754965583348,814.0437499999854,1793.3937499999654,952689,953004,12.442707912214246
2020-06-12,9772.5,9849.25,9500.0,9502.25,9781.25,9719.0,0.015044476789741287,3126.093749999981,16677.168749999968,960879,961194,153.83409797937838
2020-06-15,9507.5,9711.5,9483.5,9703.5,9541.0,9499.5,0.01440851461086146,4804.531249999977,18190.843749999967,962244,962559,6.937908763051382
2020-06-19,10064.25,10112.5,9936.5,9952.75,10090.75,10063.5,0.015216245143605119,5068.018749999981,1979.1062499999662,967704,968019,37.92574856394276
2020-06-22,9989.5,10104.75,9975.75,10095.5,10022.25,9989.25,0.015222520263101029,1369.3624999999831,2275.843749999966,969069,969384,-10.60713360842783
2020-06-23,10198.25,10296.25,10158.75,10283.75,10202.5,10186.0,0.015427743925408275,1353.7624999999832,1899.768749999965,970434,970749,-10.547686548823549
2020-06-30,9973.0,10103.0,9940.25,10069.0,9993.0,9958.0,0.016000458999277302,2294.6374999999834,7932.374999999967,977259,977574,14.838359401648631
2020-07-01,10099.5,10267.5,10076.0,10259.0,10117.0,10076.0,0.0163865085271716,4377.893749999981,8209.799999999963,978624,978939,-39.49970046571252
2020-07-13,10929.0,11058.5,10927.0,10946.0,10951.75,10927.0,0.013686353252870943,2022.6124999999793,4083.793749999957,988314,988629,51.05941100438031
2020-07-20,10650.25,10863.5,10605.75,10845.75,10666.0,10643.0,0.015819265771434388,5371.06249999998,8688.893749999967,995139,995454,-25.19590857800722
2020-08-04,11005.5,11082.0,10983.0,11057.25,11010.0,10989.5,0.014204970659399668,2435.143749999982,7328.7937499999625,1010153,1010468,35.03765015609406
2020-08-06,11077.5,11198.0,11051.25,11194.5,11085.25,11051.25,0.014196219779036743,1910.918749999984,6978.781249999964,1012882,1013197,16.027365783975256
2020-09-01,12215.0,12284.25,12125.0,12269.75,12227.5,12202.75,0.007505095281455261,2259.018749999978,1714.0749999999643,1037448,1037763,94.65203036192543
2020-09-04,11660.0,11843.0,11142.0,11477.75,11677.5,11613.5,0.015380542516951014,4926.79374999998,54765.59374999999,1041543,1041858,206.34498000752592
2020-09-09,11234.75,11478.75,11188.25,11385.75,11259.5,11190.0,0.016122953914656468,7972.862499999976,65447.70624999999,1045413,1045728,36.31036804973701
2020-09-24,10795.5,11011.75,10660.25,10962.25,10810.25,10717.5,0.020143361610336367,8393.10624999998,16142.856249999968,1060427,1060742,33.8818814393926
2020-10-13,12207.25,12216.5,12028.0,12040.25,12216.5,12186.0,0.01634904331960652,9713.656249999976,5290.324999999934,1078172,1078487,-67.16486178403648
2020-10-21,11633.25,11779.25,11617.0,11686.75,11665.0,11617.0,0.013445840573529542,1909.17499999998,5428.8249999999425,1086362,1086677,55.08693063919054
2020-10-26,11562.0,11695.5,11343.25,11445.75,11579.75,11554.5,0.013105336245718616,2759.76249999998,5501.137499999952,1090517,1090832,138.1155702250353
2020-11-11,11759.5,11899.0,11703.0,11843.75,11761.5,11712.75,0.02057355909331135,1801.987499999977,2437.4249999999515,1106894,1107209,19.540740420923612
2020-12-01,12379.75,12512.25,12334.25,12467.75,12387.25,12361.25,0.01493766249996582,2323.6249999999823,5553.312499999944,1125569,1125884,-27.167228747493937
2020-12-02,12405.25,12471.75,12312.5,12459.25,12405.25,12370.75,0.01180105633004414,2320.9249999999824,4728.312499999946,1126934,1127249,29.66268597788894
2020-12-08,12557.0,12652.5,12502.0,12641.25,12579.0,12554.75,0.006170174452440843,493.749999999982,1018.1437499999399,1132394,1132709,-9.449412562520592
2020-12-10,12315.75,12449.0,12218.25,12363.25,12317.25,12238.25,0.007497242545754617,2210.456249999981,12721.37499999995,1135124,1135439,-21.719554274248367
2020-12-14,12419.25,12545.0,12405.0,12512.75,12431.75,12405.0,0.007825686529668953,2597.53124999998,11580.112499999952,1137854,1138169,-48.92272860692174
2020-12-18,12765.25,12789.75,12651.5,12663.25,12789.75,12763.0,0.008012438107364243,1732.0812499999831,1439.9499999999439,1143314,1143629,-51.039278372385525
2020-12-21,12564.25,12703.0,12461.0,12681.75,12593.75,12564.0,0.0078020525251629785,2205.606249999983,1063.924999999947,1144679,1144994,118.26976463524534
2020-12-22,12746.0,12754.25,12593.5,12697.5,12751.25,12717.25,0.007456676389404585,2711.6062499999834,2230.5499999999493,1146044,1146359,-39.894780775479376
2021-01-05,12636.5,12802.0,12612.0,12773.75,12656.0,12612.0,0.00797095822530781,4579.049999999985,26742.66874999996,1156754,1157069,-58.74317184565189
2021-01-06,12630.5,12796.0,12551.25,12683.0,12632.5,12556.75,0.008107715448346044,7195.049999999981,26780.581249999963,1158119,1158434,-71.95611959368762
2021-01-07,12722.75,12922.25,12704.5,12917.75,12737.5,12704.5,0.009011279987324117,8617.949999999977,29013.018749999963,1159484,1159799,-53.834995483290186
2021-01-12,12910.75,12948.0,12767.25,12876.75,12921.25,12865.5,0.007936708658682096,6254.299999999977,2114.2687499999533,1163579,1163894,9.830701306503215
2021-02-23,13002.25,13128.75,12757.25,13128.75,13023.25,12969.75,0.014450847362336969,2332.043749999983,2987.8312499999633,1204076,1204391,16.07294197543888
2021-02-25,13167.0,13290.0,12800.25,12907.75,13223.25,13155.25,0.01374539949267159,2745.7062499999806,9316.418749999979,1206806,1207121,186.03118111243202
2021-02-26,12873.5,13089.5,12752.0,12991.5,12980.75,12865.75,0.011841750716826263,4895.918749999976,11738.393749999977,1208171,1208486,13.358409793395367
2021-03-01,13056.75,13281.0,13034.75,13271.75,13105.25,13034.75,0.01136891712049717,5885.393749999972,18136.793749999975,1209536,1209851,-52.14869485332201
2021-03-04,12678.0,12797.0,12306.5,12511.75,12707.5,12636.5,0.013075783591918183,10373.768749999977,27963.54999999998,1213631,1213946,14.750494227378113
2021-03-08,12573.25,12715.75,12394.0,12420.5,12642.75,12549.25,0.013754134798795224,5386.92499999998,12197.293749999993,1216361,1216676,163.93210173817533
2021-03-09,12571.5,12858.5,12551.0,12835.5,12617.25,12551.0,0.016018055603179548,10677.749999999975,25239.793749999986,1217726,1218041,-72.53563885976837
2021-03-11,12981.25,13119.25,12912.5,13061.5,12987.0,12933.5,0.01676976925191804,4425.574999999968,13937.406249999953,1220456,1220771,0.450167221510128
2021-04-09,13749.5,13789.75,13648.25,13781.75,13749.5,13707.25,0.012386390193748754,6300.637499999975,1403.6687499999364,1248604,1248919,7.070838793524672
2021-04-15,13888.75,14022.5,13885.0,14013.5,13930.75,13885.0,0.010234334747867198,4301.924999999976,6257.981249999944,1254064,1254379,11.341137812827583
2021-04-20,13840.75,13929.75,13719.25,13795.25,13874.0,13837.25,0.009828244635488589,2458.2999999999756,5832.299999999953,1258159,1258474,89.34700018891908
2021-04-21,13766.0,13876.5,13700.5,13859.25,13770.25,13737.25,0.009046116733547483,2049.5312499999754,3728.112499999947,1259524,1259839,-48.238311434739444
2021-04-23,13773.75,13963.5,13762.5,13951.25,13783.0,13762.5,0.009564187496162946,3963.8562499999753,4934.9499999999525,1262254,1262569,-50.42907523335998
2021-04-26,13878.5,13996.5,13871.0,13993.5,13902.0,13871.0,0.009364540118409505,2660.2374999999756,5494.437499999945,1263619,1263934,-0.7022053616838093
2021-04-30,13852.25,13956.75,13819.75,13838.25,13871.25,13848.0,0.008234895022633712,2361.2999999999756,7078.049999999947,1269079,1269394,59.981101002901596
2021-05-07,13631.0,13818.0,13617.25,13681.5,13648.0,13617.25,0.010061633821146082,4855.606249999976,17563.29374999996,1275903,1276218,-29.309978466329994
2021-05-13,13049.0,13223.75,12997.25,13040.25,13089.5,13044.0,0.010839797038698806,7652.268749999975,12541.299999999961,1281363,1281678,121.49613148356002
2021-06-08,13855.75,13917.25,13741.75,13800.5,13896.75,13853.0,0.011829855272163566,6421.518749999971,1672.981249999938,1305702,1306017,30.238420896791467
2021-06-14,14036.5,14072.25,13965.25,14066.75,14042.25,14026.5,0.008269626945969106,4743.643749999971,881.6124999999403,1311153,1311468,52.74402636278592
2021-06-15,14133.75,14145.5,14022.0,14039.75,14145.5,14132.5,0.00820903363174015,5402.831249999971,828.2312499999401,1312518,1312833,11.78049684868256
2021-06-21,14081.25,14144.0,13958.5,14133.75,14084.5,14057.25,0.005429269467726172,11015.29999999997,1851.8124999999513,1317977,1318292,-26.243776674482433
2021-06-22,14170.5,14233.0,14107.5,14221.25,14179.0,14147.75,0.005489428916431244,9794.762499999972,1979.7812499999482,1319342,1319657,62.87992796120761
2021-06-24,14344.5,14422.0,14327.25,14354.25,14358.0,14339.25,0.005523716443151658,837.5187499999709,3647.3124999999427,1322071,1322386,44.041505682565
2021-07-01,14526.25,14570.0,14471.0,14514.25,14555.75,14525.25,0.005359331770077101,1608.0499999999709,513.9874999999305,1328941,1329256,7.147128997075924
2021-08-11,15012.75,15119.0,14963.0,15002.0,15025.25,15008.0,0.009731011093407693,1761.9187499999694,2255.7312499999525,1368717,1369032,68.68949236387652
